Region,Fire Trucks,Firefighting Personnel,Year,Month,Day of the Week,Severity
3,3.0,6.0,11,1,1,1
3,1.0,3.0,11,1,1,0
3,2.0,4.0,11,1,0,1
3,2.0,4.0,11,4,5,0
3,2.0,3.0,11,4,6,0
3,4.0,8.0,11,6,3,0
3,7.0,17.0,11,7,4,1
3,3.0,4.0,11,3,6,0
3,5.0,9.0,11,7,2,0
3,1.0,2.0,11,3,3,1
3,3.0,5.0,11,4,5,0
3,7.0,12.0,11,7,5,1
3,18.0,40.0,11,8,1,2
3,2.0,10.0,11,10,5,0
3,0.0,4.0,11,10,6,0
3,2.0,4.0,11,4,2,1
3,3.0,6.0,11,4,5,1
3,2.0,4.0,11,4,5,1
3,4.0,8.0,11,4,6,0
3,7.0,14.0,11,5,1,1
3,4.0,8.0,11,5,1,2
3,5.0,10.0,11,6,2,2
3,3.0,6.0,11,6,3,1
3,2.0,4.0,11,6,0,2
3,3.0,5.0,11,6,5,2
3,9.0,20.0,11,6,3,1
3,2.0,5.0,11,6,0,2
3,10.0,28.0,11,6,2,2
3,6.0,11.0,11,7,1,1
3,6.0,18.0,11,7,2,2
3,2.0,6.0,11,7,2,0
3,4.0,9.0,11,7,5,1
3,8.0,13.0,11,7,6,0
3,4.0,8.0,11,8,6,1
3,6.0,10.0,11,9,1,0
3,5.0,10.0,11,9,0,2
3,5.0,9.0,11,9,1,0
3,8.0,22.0,11,10,4,2
3,2.0,5.0,11,10,1,2
3,2.0,4.0,11,10,0,2
3,3.0,6.0,11,11,5,1
3,2.0,4.0,11,12,2,0
3,1.0,3.0,11,1,2,0
3,1.0,2.0,11,1,3,2
3,1.0,2.0,11,1,3,2
3,1.0,2.0,11,1,2,0
3,2.0,2.0,11,1,4,2
3,2.0,5.0,11,1,0,0
3,2.0,5.0,11,2,5,1
3,2.0,4.0,11,2,6,2
3,1.0,2.0,11,2,1,2
3,1.0,4.0,11,2,3,0
3,3.0,6.0,11,2,5,0
3,1.0,2.0,11,2,6,0
3,2.0,4.0,11,2,6,1
3,1.0,3.0,11,2,1,0
3,1.0,3.0,11,3,4,0
3,1.0,2.0,11,3,4,0
3,2.0,4.0,11,3,6,1
3,5.0,10.0,11,4,1,0
3,1.0,3.0,11,4,4,0
3,2.0,5.0,11,4,3,0
3,2.0,5.0,11,4,0,0
3,1.0,3.0,11,4,0,0
3,1.0,2.0,11,4,1,0
3,1.0,3.0,11,4,2,0
3,1.0,3.0,11,4,3,0
3,1.0,3.0,11,4,3,0
3,3.0,6.0,11,5,4,1
3,1.0,3.0,11,5,4,1
3,2.0,4.0,11,5,5,1
3,3.0,6.0,11,5,3,1
3,1.0,3.0,11,6,5,0
3,3.0,7.0,11,6,6,1
3,4.0,4.0,11,6,2,1
3,1.0,3.0,11,6,2,1
3,2.0,5.0,11,6,3,1
3,5.0,13.0,11,6,1,2
3,2.0,4.0,11,6,3,1
3,4.0,5.0,11,6,3,1
3,6.0,12.0,11,7,1,1
3,3.0,7.0,11,7,2,2
3,3.0,8.0,11,7,5,1
3,1.0,2.0,11,7,0,0
3,6.0,12.0,11,7,0,2
3,8.0,17.0,11,7,1,2
3,3.0,12.0,11,7,0,1
3,3.0,10.0,11,7,0,2
3,6.0,9.0,11,7,2,1
3,4.0,10.0,11,7,2,1
3,4.0,8.0,11,7,1,2
3,4.0,9.0,11,8,1,1
3,6.0,12.0,11,8,6,2
3,2.0,7.0,11,8,2,1
3,2.0,5.0,11,8,2,0
3,2.0,6.0,11,8,4,2
3,3.0,7.0,11,8,4,1
3,3.0,7.0,11,9,6,2
3,3.0,8.0,11,9,0,1
3,4.0,10.0,11,9,2,1
3,3.0,6.0,11,9,2,2
3,4.0,10.0,11,9,2,2
3,3.0,6.0,11,9,0,0
3,3.0,7.0,11,9,3,2
3,2.0,5.0,11,9,4,0
3,1.0,3.0,11,9,4,0
3,1.0,2.0,11,9,0,2
3,2.0,4.0,11,9,2,1
3,2.0,4.0,11,9,5,2
3,3.0,6.0,11,9,6,0
3,3.0,6.0,11,9,6,2
3,5.0,10.0,11,9,6,0
3,4.0,8.0,11,10,1,1
3,3.0,6.0,11,10,3,0
3,3.0,6.0,11,10,4,1
3,2.0,4.0,11,10,4,1
3,2.0,5.0,11,10,4,1
3,2.0,4.0,11,10,2,1
3,5.0,12.0,11,10,5,1
3,3.0,6.0,11,10,6,1
3,4.0,15.0,11,10,3,2
3,3.0,7.0,11,10,5,1
3,2.0,4.0,11,10,5,0
3,3.0,6.0,11,10,6,2
3,2.0,4.0,11,10,0,0
3,2.0,4.0,11,10,0,2
3,5.0,11.0,11,10,1,0
3,4.0,8.0,11,11,5,1
3,3.0,6.0,11,11,5,2
3,2.0,4.0,11,11,3,0
3,3.0,6.0,11,11,4,0
3,2.0,4.0,11,11,4,0
3,3.0,6.0,11,11,6,1
3,1.0,2.0,11,11,6,1
3,3.0,6.0,11,11,0,1
3,0.0,0.0,11,11,6,0
3,2.0,4.0,11,12,3,2
3,1.0,3.0,11,1,0,0
3,1.0,3.0,11,1,0,0
3,1.0,3.0,11,1,3,0
3,1.0,3.0,11,1,4,1
3,2.0,7.0,11,1,1,1
3,1.0,3.0,11,1,4,0
3,1.0,3.0,11,2,4,0
3,2.0,5.0,11,2,5,0
3,1.0,3.0,11,2,5,0
3,1.0,3.0,11,2,3,0
3,3.0,15.0,11,2,5,1
3,1.0,3.0,11,2,1,0
3,5.0,18.0,11,2,3,2
3,2.0,5.0,11,3,3,0
3,2.0,4.0,11,3,5,0
3,1.0,3.0,11,3,1,0
3,1.0,2.0,11,3,2,0
3,2.0,4.0,11,3,4,0
3,1.0,2.0,11,3,5,0
3,2.0,4.0,11,4,4,0
3,1.0,2.0,11,4,6,0
3,1.0,2.0,11,5,0,0
3,2.0,4.0,11,5,5,0
3,3.0,6.0,11,5,4,1
3,0.0,0.0,11,6,2,0
3,4.0,7.0,11,6,2,1
3,6.0,12.0,11,6,2,2
3,5.0,9.0,11,6,2,2
3,3.0,7.0,11,6,6,0
3,3.0,6.0,11,6,0,2
3,3.0,6.0,11,7,1,2
3,8.0,16.0,11,7,1,1
3,2.0,4.0,11,7,2,1
3,3.0,6.0,11,7,6,1
3,2.0,5.0,11,7,3,1
3,2.0,5.0,11,7,4,0
3,2.0,4.0,11,7,6,0
3,2.0,4.0,11,7,5,0
3,3.0,6.0,11,7,2,1
3,1.0,2.0,11,7,4,1
3,3.0,6.0,11,7,6,0
3,5.0,10.0,11,7,6,1
3,2.0,4.0,11,8,3,0
3,1.0,2.0,11,8,1,1
3,2.0,4.0,11,8,1,1
3,2.0,3.0,11,8,3,0
3,2.0,5.0,11,8,5,1
3,4.0,8.0,11,9,6,2
3,4.0,10.0,11,9,2,2
3,1.0,3.0,11,9,6,0
3,2.0,4.0,11,9,4,0
3,7.0,12.0,11,9,5,2
3,1.0,3.0,11,9,1,0
3,1.0,3.0,11,10,3,0
3,1.0,2.0,11,10,4,0
3,2.0,4.0,11,10,1,0
3,2.0,4.0,11,10,3,1
3,2.0,4.0,11,10,3,1
3,2.0,4.0,11,10,4,2
3,3.0,6.0,11,10,5,0
3,2.0,4.0,11,10,5,0
3,2.0,4.0,11,10,0,2
3,3.0,5.0,11,10,2,0
3,2.0,4.0,11,11,2,0
3,2.0,1.0,11,11,1,0
3,2.0,5.0,11,2,1,1
3,3.0,6.0,11,2,2,0
3,1.0,3.0,11,2,3,0
3,2.0,6.0,11,4,3,0
3,2.0,4.0,11,6,4,0
3,3.0,7.0,11,7,3,1
3,2.0,4.0,11,7,4,0
3,4.0,9.0,11,7,3,0
3,12.0,33.0,11,8,5,0
3,7.0,19.0,11,8,4,0
3,8.0,21.0,11,9,3,0
3,2.0,4.0,11,9,6,0
3,2.0,4.0,11,10,3,0
3,2.0,4.0,11,10,2,0
3,5.0,11.0,11,10,5,0
3,9.0,18.0,11,11,5,0
3,3.0,6.0,11,11,3,0
3,3.0,6.0,11,11,6,1
3,2.0,10.0,11,6,6,1
3,32.0,82.0,11,6,2,2
3,5.0,10.0,11,7,4,1
3,4.0,26.0,11,7,4,1
3,3.0,8.0,11,7,1,1
3,4.0,25.0,11,7,3,2
3,4.0,12.0,11,8,6,1
3,4.0,10.0,11,8,6,1
3,4.0,9.0,11,8,4,1
3,5.0,12.0,11,8,4,2
3,5.0,12.0,11,8,4,2
3,3.0,8.0,11,8,6,2
3,5.0,45.0,11,8,6,2
3,6.0,40.0,11,8,2,2
3,2.0,4.0,11,8,3,2
3,4.0,12.0,11,8,3,1
3,6.0,25.0,11,8,3,2
3,1.0,3.0,11,9,2,1
3,2.0,4.0,11,9,4,0
3,3.0,11.0,11,10,1,1
3,2.0,6.0,11,10,2,1
3,1.0,2.0,11,11,6,1
3,2.0,4.0,11,1,2,0
3,6.0,15.0,11,1,6,2
3,1.0,2.0,11,2,3,1
3,3.0,7.0,11,2,5,2
3,1.0,2.0,11,2,5,0
3,1.0,2.0,11,2,6,1
3,2.0,4.0,11,2,0,1
3,1.0,2.0,11,2,1,0
3,1.0,2.0,11,2,2,1
3,1.0,2.0,11,2,2,1
3,2.0,5.0,11,2,3,1
3,1.0,2.0,11,2,3,1
3,1.0,2.0,11,2,3,1
3,1.0,2.0,11,2,6,2
3,1.0,2.0,11,2,4,1
3,1.0,2.0,11,2,6,2
3,1.0,2.0,11,2,0,1
3,1.0,2.0,11,2,4,0
3,1.0,2.0,11,2,4,0
3,1.0,2.0,11,3,2,0
3,1.0,2.0,11,3,3,0
3,1.0,2.0,11,3,3,1
3,1.0,2.0,11,3,6,0
3,1.0,2.0,11,3,6,0
3,1.0,2.0,11,3,6,0
3,4.0,8.0,11,4,0,1
3,1.0,2.0,11,4,1,0
3,3.0,7.0,11,4,1,2
3,4.0,8.0,11,4,3,2
3,1.0,2.0,11,4,3,1
3,2.0,4.0,11,4,3,0
3,3.0,6.0,11,4,1,0
3,1.0,2.0,11,4,4,0
3,2.0,5.0,11,4,1,0
3,2.0,6.0,11,5,4,2
3,1.0,2.0,11,5,6,0
3,1.0,2.0,11,5,2,1
3,3.0,6.0,11,5,4,1
3,3.0,8.0,11,5,4,2
3,2.0,4.0,11,6,5,0
3,2.0,4.0,11,6,5,0
3,1.0,2.0,11,6,5,0
3,3.0,6.0,11,6,0,1
3,3.0,3.0,11,6,1,0
3,2.0,4.0,11,6,4,0
3,1.0,2.0,11,6,4,1
3,3.0,6.0,11,6,0,1
3,3.0,6.0,11,6,0,1
3,3.0,6.0,11,6,0,1
3,2.0,4.0,11,6,1,0
3,6.0,10.0,11,6,4,2
3,1.0,2.0,11,6,4,1
3,1.0,4.0,11,6,4,2
3,2.0,4.0,11,6,4,0
3,1.0,2.0,11,6,5,2
3,3.0,6.0,11,6,6,0
3,1.0,3.0,11,6,1,1
3,1.0,2.0,11,6,1,2
3,1.0,3.0,11,6,1,1
3,2.0,5.0,11,6,2,1
3,2.0,5.0,11,6,2,0
3,3.0,7.0,11,6,4,2
3,3.0,7.0,11,6,5,2
3,2.0,4.0,11,6,5,1
3,4.0,9.0,11,6,6,2
3,5.0,12.0,11,6,1,2
3,9.0,20.0,11,6,2,2
3,3.0,6.0,11,6,2,2
3,2.0,4.0,11,6,3,2
3,2.0,4.0,11,6,4,1
3,3.0,6.0,11,7,0,1
3,1.0,2.0,11,7,1,1
3,3.0,6.0,11,7,2,2
3,1.0,5.0,11,7,3,0
3,3.0,6.0,11,7,6,2
3,3.0,7.0,11,7,6,2
3,1.0,3.0,11,7,0,2
3,1.0,3.0,11,7,0,1
3,6.0,15.0,11,7,1,1
3,2.0,5.0,11,7,2,0
3,1.0,3.0,11,7,2,2
3,4.0,8.0,11,7,2,0
3,2.0,5.0,11,7,2,1
3,1.0,2.0,11,7,2,1
3,1.0,2.0,11,7,2,0
3,1.0,2.0,11,7,4,1
3,1.0,2.0,11,7,4,1
3,1.0,3.0,11,7,4,1
3,5.0,11.0,11,7,4,2
3,7.0,15.0,11,7,4,2
3,17.0,41.0,11,7,5,2
3,1.0,2.0,11,7,5,1
3,1.0,2.0,11,7,5,0
3,7.0,22.0,11,7,0,2
3,6.0,13.0,11,7,0,1
3,1.0,2.0,11,7,0,0
3,1.0,2.0,11,7,1,0
3,1.0,2.0,11,7,1,0
3,1.0,2.0,11,7,2,1
3,7.0,15.0,11,7,2,0
3,5.0,11.0,11,7,2,1
3,1.0,3.0,11,7,3,1
3,6.0,13.0,11,7,4,2
3,3.0,6.0,11,7,5,1
3,1.0,3.0,11,7,6,1
3,3.0,6.0,11,7,0,2
3,1.0,2.0,11,7,0,0
3,1.0,2.0,11,7,0,1
3,1.0,2.0,11,7,1,0
3,19.0,41.0,11,7,4,2
3,3.0,7.0,11,7,5,2
3,1.0,3.0,11,7,6,0
3,2.0,5.0,11,7,6,1
3,2.0,4.0,11,7,6,1
3,1.0,2.0,11,7,6,2
3,1.0,2.0,11,7,6,1
3,2.0,4.0,11,7,0,1
3,1.0,3.0,11,7,0,1
3,1.0,3.0,11,7,0,2
3,3.0,7.0,11,7,1,1
3,1.0,2.0,11,7,1,2
3,1.0,2.0,11,7,1,0
3,3.0,8.0,11,7,1,1
3,3.0,7.0,11,7,2,2
3,2.0,2.0,11,8,3,0
3,22.0,91.0,11,8,5,2
3,3.0,7.0,11,8,6,2
3,2.0,4.0,11,8,3,1
3,1.0,3.0,11,8,4,1
3,2.0,5.0,11,8,4,1
3,9.0,19.0,11,8,5,2
3,1.0,2.0,11,8,5,2
3,2.0,4.0,11,8,5,2
3,4.0,8.0,11,8,5,1
3,2.0,5.0,11,8,6,1
3,4.0,8.0,11,8,0,2
3,1.0,2.0,11,8,0,0
3,1.0,2.0,11,8,0,1
3,4.0,8.0,11,8,0,0
3,7.0,16.0,11,8,1,2
3,1.0,2.0,11,8,1,1
3,1.0,2.0,11,8,4,1
3,4.0,8.0,11,8,4,2
3,1.0,2.0,11,8,5,2
3,1.0,2.0,11,8,5,1
3,1.0,2.0,11,8,6,0
3,6.0,12.0,11,8,1,1
3,1.0,2.0,11,8,3,0
3,2.0,5.0,11,8,3,1
3,1.0,3.0,11,8,4,2
3,3.0,7.0,11,8,4,2
3,2.0,4.0,11,8,6,2
3,1.0,3.0,11,8,2,1
3,1.0,2.0,11,8,2,2
3,1.0,2.0,11,8,3,1
3,4.0,8.0,11,8,4,2
3,4.0,10.0,11,8,4,2
3,3.0,7.0,11,8,4,2
3,2.0,4.0,11,9,0,1
3,5.0,12.0,11,9,1,2
3,3.0,6.0,11,9,3,2
3,3.0,6.0,11,9,5,1
3,1.0,3.0,11,9,5,2
3,1.0,3.0,11,9,6,1
3,1.0,3.0,11,9,0,0
3,4.0,8.0,11,9,1,0
3,7.0,16.0,11,9,3,2
3,2.0,4.0,11,9,5,1
3,5.0,9.0,11,9,5,2
3,1.0,2.0,11,9,1,1
3,1.0,2.0,11,9,0,2
3,1.0,2.0,11,10,2,1
3,2.0,4.0,11,10,3,0
3,1.0,2.0,11,10,3,2
3,1.0,2.0,11,10,3,1
3,6.0,12.0,11,10,4,2
3,3.0,6.0,11,10,5,2
3,1.0,2.0,11,10,0,0
3,3.0,6.0,11,10,0,0
3,1.0,2.0,11,10,5,0
3,3.0,6.0,11,10,2,1
3,2.0,4.0,11,10,2,1
3,1.0,2.0,11,10,2,0
3,1.0,2.0,11,10,3,0
3,1.0,2.0,11,10,3,0
3,3.0,6.0,11,10,4,0
3,2.0,2.0,11,10,4,0
3,1.0,2.0,11,10,5,0
3,2.0,4.0,11,10,0,0
3,3.0,6.0,11,10,1,0
3,1.0,2.0,11,10,1,0
3,1.0,2.0,11,10,1,1
3,1.0,2.0,11,10,2,1
3,1.0,2.0,11,10,2,1
3,1.0,2.0,11,10,2,0
3,4.0,8.0,11,11,3,0
3,1.0,2.0,11,11,3,1
3,1.0,2.0,11,11,3,1
3,5.0,10.0,11,11,6,2
3,1.0,2.0,11,11,6,0
3,1.0,2.0,11,11,6,1
3,1.0,2.0,11,11,6,2
3,1.0,2.0,11,11,6,0
3,2.0,2.0,11,11,2,1
3,1.0,2.0,11,11,3,1
3,4.0,8.0,11,11,4,1
3,4.0,8.0,11,11,4,0
3,1.0,2.0,11,11,2,2
3,3.0,7.0,11,11,4,0
3,5.0,10.0,11,12,5,2
3,1.0,2.0,11,12,5,0
3,1.0,2.0,11,1,4,2
3,1.0,2.0,11,1,0,1
3,1.0,2.0,11,2,3,1
3,1.0,2.0,11,2,4,2
3,1.0,2.0,11,2,1,2
3,1.0,2.0,11,2,2,0
3,1.0,2.0,11,2,6,1
3,1.0,2.0,11,2,6,1
3,1.0,2.0,11,2,6,1
3,1.0,2.0,11,2,3,1
3,1.0,2.0,11,2,4,1
3,1.0,2.0,11,3,1,0
3,1.0,2.0,11,3,5,1
3,1.0,2.0,11,3,4,0
3,1.0,2.0,11,3,4,1
3,1.0,2.0,11,4,1,0
3,1.0,2.0,11,4,4,0
3,1.0,2.0,11,4,0,0
3,1.0,2.0,11,4,6,1
3,1.0,2.0,11,5,6,1
3,1.0,2.0,11,5,1,1
3,1.0,2.0,11,5,2,0
3,1.0,2.0,11,5,4,1
3,2.0,4.0,11,6,1,2
3,1.0,2.0,11,6,3,1
3,2.0,4.0,11,6,4,1
3,1.0,2.0,11,6,2,2
3,1.0,2.0,11,6,5,1
3,2.0,4.0,11,6,6,1
3,2.0,4.0,11,6,5,1
3,1.0,2.0,11,7,1,2
3,2.0,4.0,11,7,2,2
3,2.0,4.0,11,7,3,2
3,1.0,2.0,11,7,4,1
3,2.0,4.0,11,7,5,2
3,5.0,11.0,11,7,1,2
3,1.0,2.0,11,7,2,1
3,2.0,4.0,11,7,2,2
3,2.0,4.0,11,7,3,0
3,1.0,2.0,11,7,5,1
3,2.0,4.0,11,7,0,2
3,1.0,2.0,11,7,2,0
3,2.0,4.0,11,7,5,2
3,1.0,2.0,11,7,0,1
3,1.0,2.0,11,7,1,1
3,1.0,2.0,11,7,1,2
3,2.0,4.0,11,7,5,2
3,1.0,2.0,11,7,6,0
3,4.0,10.0,11,7,6,2
3,2.0,4.0,11,7,6,1
3,1.0,2.0,11,7,0,1
3,2.0,4.0,11,8,3,1
3,1.0,2.0,11,8,6,1
3,2.0,4.0,11,8,1,1
3,3.0,6.0,11,8,3,2
3,1.0,2.0,11,8,5,0
3,2.0,4.0,11,8,6,2
3,1.0,2.0,11,8,4,2
3,1.0,2.0,11,8,4,0
3,1.0,2.0,11,8,5,1
3,1.0,2.0,11,9,6,2
3,2.0,4.0,11,9,0,2
3,2.0,4.0,11,9,2,1
3,2.0,4.0,11,9,2,2
3,2.0,4.0,11,9,3,2
3,1.0,2.0,11,9,1,0
3,2.0,4.0,11,9,5,1
3,2.0,4.0,11,9,5,1
3,3.0,6.0,11,9,6,2
3,2.0,4.0,11,9,0,0
3,1.0,2.0,11,9,1,1
3,1.0,2.0,11,9,1,1
3,1.0,2.0,11,9,6,2
3,2.0,4.0,11,10,1,1
3,2.0,4.0,11,10,4,2
3,1.0,2.0,11,10,4,1
3,2.0,4.0,11,10,2,0
3,1.0,2.0,11,10,3,2
3,1.0,2.0,11,10,5,1
3,2.0,4.0,11,10,1,1
3,1.0,2.0,11,10,1,1
3,1.0,2.0,11,10,2,1
3,1.0,2.0,11,11,4,1
3,1.0,2.0,11,11,1,1
3,1.0,2.0,11,11,2,1
3,1.0,2.0,11,11,6,1
3,1.0,4.0,11,11,1,2
3,1.0,2.0,11,1,1,0
3,1.0,2.0,11,2,4,0
3,3.0,5.0,11,2,2,1
3,2.0,4.0,11,2,2,1
3,1.0,3.0,11,2,3,2
3,2.0,4.0,11,2,3,2
3,1.0,2.0,11,2,4,2
3,2.0,6.0,11,3,4,1
3,2.0,4.0,11,6,3,0
3,3.0,6.0,11,6,0,1
3,5.0,11.0,11,7,3,1
3,2.0,4.0,11,8,5,0
3,7.0,22.0,11,8,6,1
3,10.0,28.0,11,8,6,2
3,4.0,9.0,11,8,1,1
3,4.0,8.0,11,8,3,0
3,6.0,12.0,11,8,5,0
3,7.0,15.0,11,9,5,2
3,13.0,57.0,11,9,5,2
3,4.0,13.0,11,10,3,0
3,3.0,6.0,11,10,0,0
3,3.0,6.0,11,11,5,2
3,1.0,2.0,11,11,5,1
3,1.0,2.0,11,11,5,1
3,1.0,2.0,11,11,2,0
3,2.0,4.0,11,11,2,0
4,1.0,3.0,11,1,1,1
4,3.0,6.0,11,2,1,1
4,2.0,4.0,11,2,1,1
4,4.0,8.0,11,2,5,1
4,4.0,8.0,11,2,6,1
4,3.0,7.0,11,4,1,1
4,91.0,242.0,11,6,4,2
4,3.0,7.0,11,7,0,1
4,7.0,27.0,11,7,1,0
4,3.0,8.0,11,8,4,1
4,3.0,10.0,11,8,4,1
4,2.0,5.0,11,11,1,1
4,3.0,10.0,11,2,0,0
4,4.0,21.0,11,4,0,1
4,2.0,10.0,11,4,1,1
4,0.0,0.0,11,5,4,1
4,11.0,27.0,11,5,5,1
4,0.0,19.0,11,5,2,2
4,4.0,39.0,11,6,6,1
4,1.0,3.0,11,7,0,0
4,51.0,136.0,11,7,1,2
4,1.0,4.0,11,8,0,1
4,5.0,34.0,11,8,0,1
4,28.0,123.0,11,10,1,2
4,5.0,10.0,11,10,1,1
4,21.0,60.0,11,11,3,2
4,19.0,79.0,11,11,4,2
4,2.0,4.0,11,1,5,1
4,1.0,2.0,11,1,2,1
4,1.0,2.0,11,1,1,1
4,1.0,2.0,11,1,1,1
4,2.0,4.0,11,2,1,1
4,3.0,6.0,11,2,6,1
4,1.0,2.0,11,3,5,0
4,1.0,2.0,11,3,3,0
4,1.0,2.0,11,3,3,0
4,1.0,2.0,11,3,5,1
4,1.0,2.0,11,3,5,1
4,2.0,4.0,11,3,5,1
4,1.0,2.0,11,4,2,1
4,1.0,2.0,11,4,2,1
4,1.0,2.0,11,4,4,0
4,10.0,2.0,11,4,5,1
4,1.0,2.0,11,4,5,0
4,9.0,18.0,11,4,6,2
4,1.0,2.0,11,4,6,0
4,1.0,2.0,11,4,6,0
4,1.0,2.0,11,4,0,0
4,2.0,4.0,11,4,2,0
4,3.0,6.0,11,4,5,1
4,3.0,6.0,11,4,6,1
4,4.0,8.0,11,4,1,2
4,1.0,2.0,11,4,3,0
4,1.0,2.0,11,4,6,1
4,1.0,2.0,11,4,0,1
4,2.0,4.0,11,4,1,2
4,2.0,4.0,11,4,1,0
4,0.0,0.0,11,4,1,0
4,1.0,2.0,11,4,1,0
4,1.0,3.0,11,5,0,1
4,1.0,3.0,11,5,1,1
4,1.0,3.0,11,5,6,1
4,1.0,2.0,11,5,0,0
4,1.0,3.0,11,5,4,1
4,1.0,3.0,11,5,6,0
4,0.0,0.0,11,5,1,0
4,1.0,2.0,11,5,1,1
4,1.0,4.0,11,5,1,0
4,3.0,8.0,11,5,4,0
4,1.0,3.0,11,6,0,0
4,3.0,8.0,11,6,3,1
4,3.0,8.0,11,6,3,1
4,10.0,28.0,11,6,5,2
4,10.0,3.0,11,6,5,0
4,5.0,13.0,11,6,6,2
4,3.0,5.0,11,6,0,0
4,4.0,10.0,11,6,0,2
4,2.0,5.0,11,6,0,0
4,2.0,4.0,11,6,3,0
4,3.0,7.0,11,6,4,1
4,2.0,5.0,11,6,5,0
4,5.0,13.0,11,6,3,1
4,1.0,3.0,11,6,4,0
4,4.0,9.0,11,6,1,2
4,1.0,2.0,11,6,4,1
4,3.0,8.0,11,6,5,1
4,3.0,7.0,11,6,6,1
4,3.0,6.0,11,6,6,1
4,2.0,4.0,11,7,0,2
4,4.0,8.0,11,7,1,0
4,8.0,22.0,11,7,5,2
4,6.0,11.0,11,7,1,1
4,3.0,6.0,11,7,3,0
4,4.0,10.0,11,7,0,0
4,28.0,77.0,11,7,1,1
4,3.0,10.0,11,7,2,0
4,2.0,4.0,11,7,3,0
4,6.0,13.0,11,7,6,0
4,3.0,7.0,11,7,2,0
4,2.0,5.0,11,7,3,0
4,4.0,9.0,11,7,5,1
4,2.0,5.0,11,7,1,0
4,5.0,10.0,11,8,3,1
4,1.0,2.0,11,8,3,0
4,5.0,9.0,11,8,5,1
4,3.0,8.0,11,9,6,2
4,2.0,5.0,11,9,5,0
4,3.0,7.0,11,9,2,1
4,4.0,9.0,11,10,3,1
4,1.0,21.0,11,10,4,0
4,2.0,5.0,11,10,0,1
4,4.0,8.0,11,10,0,1
4,3.0,6.0,11,10,2,1
4,1.0,3.0,11,10,2,1
4,2.0,5.0,11,10,3,0
4,10.0,2.0,11,10,3,0
4,20.0,5.0,11,10,5,1
4,2.0,5.0,11,10,5,1
4,2.0,5.0,11,10,5,1
4,2.0,5.0,11,10,5,0
4,3.0,10.0,11,10,0,1
4,2.0,5.0,11,10,1,1
4,1.0,2.0,11,10,1,0
4,3.0,6.0,11,10,2,1
4,4.0,12.0,11,10,2,1
4,1.0,2.0,11,10,2,1
4,2.0,5.0,11,10,4,1
4,2.0,4.0,11,10,5,0
4,2.0,4.0,11,10,5,0
4,3.0,6.0,11,10,3,1
4,3.0,6.0,11,11,5,1
4,1.0,2.0,11,11,2,1
4,2.0,4.0,11,11,2,1
4,1.0,2.0,11,11,5,1
4,2.0,4.0,11,11,6,1
4,10.0,2.0,11,11,0,1
4,1.0,2.0,11,11,0,0
4,1.0,2.0,11,11,5,0
4,1.0,2.0,11,11,6,1
4,1.0,2.0,11,1,3,0
4,1.0,2.0,11,1,3,0
4,1.0,2.0,11,1,5,0
4,1.0,2.0,11,1,2,0
4,1.0,2.0,11,2,5,0
4,1.0,2.0,11,2,1,0
4,1.0,2.0,11,2,5,0
4,1.0,4.0,11,2,2,0
4,1.0,2.0,11,2,1,0
4,1.0,2.0,11,3,3,0
4,2.0,5.0,11,3,3,0
4,1.0,2.0,11,3,5,0
4,1.0,2.0,11,3,0,0
4,1.0,2.0,11,3,5,0
4,3.0,6.0,11,4,0,0
4,2.0,4.0,11,4,2,0
4,2.0,4.0,11,4,3,0
4,1.0,2.0,11,4,5,1
4,3.0,6.0,11,4,6,1
4,3.0,7.0,11,4,1,0
4,2.0,4.0,11,4,5,1
4,1.0,2.0,11,4,6,0
4,2.0,4.0,11,4,0,0
4,2.0,4.0,11,4,1,0
4,1.0,3.0,11,4,2,0
4,3.0,6.0,11,4,4,1
4,2.0,4.0,11,4,6,0
4,1.0,2.0,11,4,6,0
4,1.0,2.0,11,4,4,0
4,1.0,2.0,11,4,5,0
4,2.0,4.0,11,4,5,1
4,3.0,6.0,11,4,5,0
4,1.0,2.0,11,4,6,1
4,5.0,42.0,11,4,0,2
4,3.0,6.0,11,4,1,0
4,4.0,8.0,11,4,1,0
4,2.0,4.0,11,5,5,1
4,2.0,4.0,11,5,6,0
4,3.0,7.0,11,5,0,0
4,2.0,4.0,11,5,3,0
4,4.0,8.0,11,6,3,0
4,2.0,4.0,11,6,5,1
4,4.0,8.0,11,6,5,1
4,7.0,14.0,11,6,0,2
4,3.0,6.0,11,6,3,0
4,4.0,6.0,11,6,4,1
4,6.0,74.0,11,7,2,2
4,2.0,4.0,11,7,3,0
4,2.0,4.0,11,7,4,0
4,3.0,6.0,11,7,1,0
4,5.0,10.0,11,8,3,1
4,6.0,12.0,11,8,0,1
4,1.0,2.0,11,9,1,1
4,6.0,12.0,11,9,6,1
4,3.0,6.0,11,10,0,1
4,17.0,32.0,11,10,1,1
4,2.0,4.0,11,11,1,1
4,1.0,2.0,11,11,2,1
4,1.0,2.0,11,11,4,1
4,1.0,2.0,11,12,5,0
4,4.0,8.0,11,12,4,1
4,1.0,2.0,11,12,6,1
4,2.0,7.0,11,1,0,1
4,1.0,2.0,11,1,2,0
4,2.0,4.0,11,2,2,0
4,2.0,3.0,11,2,3,0
4,3.0,6.0,11,2,6,1
4,1.0,2.0,11,2,2,0
4,1.0,2.0,11,3,5,0
4,1.0,2.0,11,3,0,0
